width,n_hidden,N,D,C,batch_size,lr,steps,schedule,seed,init_loss,val_loss,iso_C
96,1,3265,524288,7049576448.0,256,0.0048979768123256,2048,cosine,1,0.9530438280105592,0.0305619744956493,0.0
96,1,3265,1048576,14099152896.0,256,0.0031936051316963,4096,cosine,1,0.9530438280105592,0.0297454299777746,0.0
96,1,3265,2097152,28198305792.0,256,0.002082311560057,8192,cosine,1,0.9530438280105592,0.0283275993913412,0.0
128,1,4353,1024,18356224.0,256,0.0158670488668745,4,cosine,1,1.0185248947143557,0.3876361048221588,0.0
128,1,4353,2048,36712448.0,256,0.0158670488668745,8,cosine,1,1.0185248947143557,0.2912674045562744,0.0
128,1,4353,4096,73424896.0,256,0.0158670488668745,16,cosine,1,1.0185248947143557,0.226532215476036,0.0
128,1,4353,8192,146849792.0,256,0.0158670488668745,32,cosine,1,1.0185248947143557,0.1495536959171295,0.0
128,1,4353,16384,293699584.0,256,0.0158670488668745,64,cosine,1,1.0185248947143557,0.0728602728247642,0.0
128,1,4353,32768,587399168.0,256,0.0158670488668745,128,cosine,1,1.0185248947143557,0.0368789008259773,0.0
128,1,4353,65536,1174798336.0,256,0.0158670488668745,256,cosine,1,1.0185248947143557,0.0342152884602546,0.0
128,1,4353,131072,2349596672.0,256,0.0103457183706156,512,cosine,1,1.0185248947143557,0.0320995210111141,0.0
128,1,4353,262144,4699193344.0,256,0.0067456708239896,1024,cosine,1,1.0185248947143557,0.0310572965443134,0.0
128,1,4353,524288,9398386688.0,256,0.0043983484989179,2048,cosine,1,1.0185248947143557,0.0301197881251573,0.0
128,1,4353,1048576,18796773376.0,256,0.0028678347969686,4096,cosine,1,1.0185248947143557,0.0290128553658723,0.0
128,1,4353,2097152,37593546752.0,256,0.0018699010377935,8192,cosine,1,1.0185248947143557,0.0275534859299659,0.0
128,1,4353,4194304,75187093504.0,256,0.0012192229115977,16384,cosine,1,1.0185248947143557,0.0253672499582171,0.0
128,1,4353,8388608,150374187008.0,256,0.0007949642671565,32768,cosine,1,1.0185248947143557,0.0228886187449097,0.0
128,1,4353,16777216,300748374016.0,256,0.0005183368685448,65536,cosine,1,1.0185248947143557,0.0208105856925249,0.0
512,1,17409,1024,73406464.0,256,0.0094476919111631,4,cosine,1,0.9533446526527404,0.2792026197910309,0.0
512,1,17409,2048,146812928.0,256,0.0094476919111631,8,cosine,1,0.9533446526527404,0.3058202958106994,0.0
512,1,17409,4096,293625856.0,256,0.0094476919111631,16,cosine,1,0.9533446526527404,0.2157080864906311,0.0
512,1,17409,8192,587251712.0,256,0.0094476919111631,32,cosine,1,0.9533446526527404,0.1228118187189102,0.0
512,1,17409,16384,1174503424.0,256,0.0094476919111631,64,cosine,1,0.9533446526527404,0.0524770303070545,0.0
512,1,17409,32768,2349006848.0,256,0.0094476919111631,128,cosine,1,0.9533446526527404,0.0322525596618652,0.0
512,1,17409,65536,4698013696.0,256,0.0094476919111631,256,cosine,1,0.9533446526527404,0.0313231667876243,0.0
512,1,17409,131072,9396027392.0,256,0.0061601347916243,512,cosine,1,0.9533446526527404,0.0305364171415567,0.0
512,1,17409,262144,18792054784.0,256,0.0040165641521547,1024,cosine,1,0.9533446526527404,0.0299458952993154,0.0
512,1,17409,524288,37584109568.0,256,0.0026189017179152,2048,cosine,1,0.9533446526527404,0.0294602496922016,0.0
512,1,17409,1048576,75168219136.0,256,0.0017075903554086,4096,cosine,1,0.9533446526527404,0.0286073519289493,0.0
512,1,17409,2097152,150336438272.0,256,0.0011133922292455,8192,cosine,1,0.9533446526527404,0.0270730613172054,0.0
512,1,17409,4194304,300672876544.0,256,0.0007259599775894,16384,cosine,1,0.9533446526527404,0.0245055279135704,0.0
512,1,17409,8388608,601345753088.0,256,0.0004733443212718,32768,cosine,1,0.9533446526527404,0.0205450926348567,0.0
512,1,17409,16777216,1202691506176.0,256,0.0003086325050925,65536,cosine,1,0.9533446526527404,0.0174210483580827,0.0
8,1,273,24757,27876382.0,256,0.0447545333117186,97,cosine,0,1.097216019630432,0.1797364449501037,27876586.192495544
12,1,409,16534,27876324.0,256,0.0384573098960098,65,cosine,0,1.027218828201294,0.1890879070758819,27876586.192495544
16,1,545,12412,27877352.0,256,0.034534392001995,49,cosine,0,1.010895857810974,0.1936206018924713,27876586.192495544
24,1,817,8282,27877212.0,256,0.0296752019743048,33,cosine,0,0.9632355666160584,0.1897483116388321,27876586.192495544
8,1,273,105559,118859434.0,256,0.0333679486949312,413,cosine,0,1.097216019630432,0.129959183037281,118859929.29388316
12,1,409,70498,118859628.0,256,0.0367954982745605,276,cosine,0,1.027218828201294,0.1013596600294113,118859929.29388316
16,1,545,52921,118860566.0,256,0.034534392001995,207,cosine,0,1.010895857810974,0.0969762152433395,118859929.29388316
24,1,817,35312,118860192.0,256,0.0296752019743048,138,cosine,0,0.9632355666160584,0.0876377469301223,118859929.29388316
32,1,1089,26496,118861056.0,256,0.0266481212671964,104,cosine,0,1.1162346696853638,0.0964449441432953,118859929.29388316
48,1,1633,17672,118861872.0,256,0.0228985754489072,70,cosine,0,0.9886033034324646,0.0942499881982803,118859929.29388316
64,1,2177,13257,118862262.0,256,0.0205627586271152,52,cosine,0,0.9984795546531676,0.1100767201185226,118859929.29388316
96,1,3265,8840,118862640.0,256,0.0176694587636948,35,cosine,0,0.9490381574630736,0.1264579093456268,118859929.29388316
8,1,273,450083,506793458.0,256,0.0136315251174432,1759,cosine,0,1.097216019630432,0.1197511351108551,506793862.5695168
12,1,409,300589,506793054.0,256,0.0150271888631322,1175,cosine,0,1.027218828201294,0.0815812519192695,506793862.5695168
16,1,545,225643,506794178.0,256,0.0161096363686714,882,cosine,0,1.010895857810974,0.0774837976694107,506793862.5695168
24,1,817,150563,506795058.0,256,0.0177652748906449,589,cosine,0,0.9632355666160584,0.0482292121648788,506793862.5695168
32,1,1089,112972,506792392.0,256,0.0190516258936657,442,cosine,0,1.1162346696853638,0.0431570766866207,506793862.5695168
48,1,1633,75348,506790648.0,256,0.021024332721049,295,cosine,0,0.9886033034324646,0.0405986255407333,506793862.5695168
64,1,2177,56524,506794184.0,256,0.0205627586271152,221,cosine,0,0.9984795546531676,0.0378838016092777,506793862.5695168
96,1,3265,37691,506793186.0,256,0.0176694587636948,148,cosine,0,0.9490381574630736,0.0369591994583606,506793862.5695168
128,1,4353,28271,506785946.0,256,0.0158670488668745,111,cosine,0,0.9955331182479858,0.0370331352949142,506793862.5695168
16,1,545,962094,2160863124.0,256,0.006582449597515,3759,cosine,0,1.010895857810974,0.079325566291809,2160862964.196193
24,1,817,641968,2160864288.0,256,0.0072610515167269,2508,cosine,0,0.9632355666160584,0.0397134462743997,2160862964.196193
32,1,1089,481690,2160861340.0,256,0.0077848951512795,1882,cosine,0,1.1162346696853638,0.0350181723386049,2160862964.196193
48,1,1633,321270,2160862020.0,256,0.0085909846630675,1255,cosine,0,0.9886033034324646,0.0337217117100954,2160862964.196193
64,1,2177,241006,2160859796.0,256,0.0092100213848109,942,cosine,0,0.9984795546531676,0.0326363986730575,2160862964.196193
96,1,3265,160707,2160866322.0,256,0.0101670095773679,628,cosine,0,0.9490381574630736,0.0316236189007759,2160862964.196193
128,1,4353,120544,2160871744.0,256,0.0109067620793954,471,cosine,0,0.9955331182479858,0.031656883880496,2160862964.196193
512,1,17409,30143,2160831098.0,256,0.0094476919111631,118,cosine,0,0.993979880809784,0.0311086142808198,2160862964.196193
64,1,2177,1027601,9213470566.0,256,0.003763207798886,4015,cosine,0,0.9984795546531676,0.0296953527629375,9213467436.958685
96,1,3265,685220,9213468120.0,256,0.004152870379873,2677,cosine,0,0.9490381574630736,0.029043855369091,9213467436.958685
128,1,4353,513972,9213462072.0,256,0.0044535721146588,2008,cosine,0,0.9955331182479858,0.0293469189107418,9213467436.958685
512,1,17409,128525,9213443150.0,256,0.00623556179713,503,cosine,0,0.993979880809784,0.0294894429296255,9213467436.958685
