width,n_hidden,N,D,C,batch_size,lr,steps,schedule,seed,init_loss,val_loss,iso_C
16,2,817,2097152,8132755456.0,256,0.0038199106456575,8192,cosine,0,0.9844372963905336,0.0550323745608329,0.0
16,2,817,4194304,16265510912.0,256,0.0024906786430458,16384,cosine,0,0.9844372963905336,0.0533214269578456,0.0
16,2,817,8388608,32531021824.0,256,0.0016239856578783,32768,cosine,0,0.9844372963905336,0.0525909124314785,0.0
16,2,817,16777216,65062043648.0,256,0.0010588798456028,65536,cosine,0,0.9844372963905336,0.0522305800020694,0.0
24,2,1417,1024,7133184.0,256,0.0278530404495668,4,cosine,0,1.0187218284606934,0.7574882006645203,0.0
24,2,1417,2048,14266368.0,256,0.0278530404495668,8,cosine,0,1.0187218284606934,0.3876425123214722,0.0
24,2,1417,4096,28532736.0,256,0.0278530404495668,16,cosine,0,1.0187218284606934,0.2461376136541366,0.0
24,2,1417,8192,57065472.0,256,0.0278530404495668,32,cosine,0,1.0187218284606934,0.1930898821353912,0.0
24,2,1417,8296,57789936.0,256,0.0278530404495668,33,cosine,0,1.0187218284606934,0.1903128272294998,57791427.83874044
24,2,1417,16384,114130944.0,256,0.0278530404495668,64,cosine,0,1.0187218284606934,0.1400564706325531,0.0
24,2,1417,32768,228261888.0,256,0.0278530404495668,128,cosine,0,1.0187218284606934,0.0823227709531784,0.0
24,2,1417,41055,285989130.0,256,0.0278530404495668,161,cosine,0,1.0187218284606934,0.0751412531733513,285990863.9826176
24,2,1417,65536,456523776.0,256,0.0278530404495668,256,cosine,0,1.0187218284606934,0.0641421771049499,0.0
24,2,1417,131072,913047552.0,256,0.018160888938722,512,cosine,0,1.0187218284606934,0.0560517778992652,0.0
24,2,1417,203169,1415275254.0,256,0.0138645287252653,794,cosine,0,1.0187218284606934,0.0523733443021774,1415275194.6145184
24,2,1417,262144,1826095104.0,256,0.0118413602867447,1024,cosine,0,1.0187218284606934,0.0464190302789211,0.0
24,2,1417,524288,3652190208.0,256,0.0077208672941955,2048,cosine,0,1.0187218284606934,0.0428901633620262,0.0
24,2,1417,1005417,7003734822.0,256,0.0051667933552116,3928,cosine,0,1.0187218284606934,0.0413768275082111,7003733785.750948
24,2,1417,1048576,7304380416.0,256,0.0050342013359147,4096,cosine,0,1.0187218284606934,0.0416995531320571,0.0
24,2,1417,2097152,14608760832.0,256,0.0032824269767696,8192,cosine,0,1.0187218284606934,0.0398281237483024,0.0
32,2,2145,1024,11081728.0,256,0.0250118331192106,4,cosine,0,0.987794587612152,0.6004481410980225,0.0
32,2,2145,2048,22163456.0,256,0.0250118331192106,8,cosine,0,0.987794587612152,0.3314510083198547,0.0
32,2,2145,4096,44326912.0,256,0.0250118331192106,16,cosine,0,0.987794587612152,0.2405763363838196,0.0
32,2,2145,8192,88653824.0,256,0.0250118331192106,32,cosine,0,0.987794587612152,0.1886022335290909,0.0
32,2,2145,16384,177307648.0,256,0.0250118331192106,64,cosine,0,0.987794587612152,0.1269270947575569,0.0
32,2,2145,26427,285992994.0,256,0.0250118331192106,104,cosine,0,0.987794587612152,0.0729946812987327,285990863.9826176
32,2,2145,32768,354615296.0,256,0.0250118331192106,128,cosine,0,0.987794587612152,0.061466092467308,0.0
32,2,2145,65536,709230592.0,256,0.0250118331192106,256,cosine,0,0.987794587612152,0.0462856835126876,0.0
32,2,2145,130778,1415279516.0,256,0.0163477799153448,511,cosine,0,0.987794587612152,0.0389133116602897,1415275194.6145184
32,2,2145,131072,1418461184.0,256,0.0163083496846355,512,cosine,0,0.987794587612152,0.0388442932069301,0.0
32,2,2145,262144,2836922368.0,256,0.0106334576985513,1024,cosine,0,0.987794587612152,0.0345915409177541,0.0
32,2,2145,524288,5673844736.0,256,0.0069332841650683,2048,cosine,0,0.987794587612152,0.0320321174710989,0.0
32,2,2145,647176,7003738672.0,256,0.0060885815738625,2529,cosine,0,0.987794587612152,0.0312010592222213,7003733785.750948
32,2,2145,1048576,11347689472.0,256,0.0045206771566069,4096,cosine,0,0.987794587612152,0.0298981929570436,0.0
32,2,2145,2097152,22695378944.0,256,0.0029475961849699,8192,cosine,0,0.987794587612152,0.0282856451719999,0.0
32,2,2145,4194304,45390757888.0,256,0.0019219074861276,16384,cosine,0,0.987794587612152,0.0275839699804782,0.0
32,2,2145,8388608,90781515776.0,256,0.0012531324351918,32768,cosine,0,0.987794587612152,0.0266489668190479,0.0
32,2,2145,16777216,181563031552.0,256,0.0008170741367441,65536,cosine,0,0.987794587612152,0.0260391330718994,0.0
