width,n_hidden,N,D,C,batch_size,lr,steps,schedule,seed,init_loss,val_loss,iso_C
48,6,13393,2048,158281728.0,256,0.0068293996952881,8,cosine,1,0.9837801551818848,0.9495869970321656,0.0
48,6,13393,4096,316563456.0,256,0.0068293996952881,16,cosine,1,0.9837801551818848,0.3937821781635284,0.0
48,6,13393,8192,633126912.0,256,0.0068293996952881,32,cosine,1,0.9837801551818848,0.238401631116867,0.0
48,6,13393,16384,1266253824.0,256,0.0068293996952881,64,cosine,1,0.9837801551818848,0.1711329615116119,0.0
48,6,13393,32768,2532507648.0,256,0.0068293996952881,128,cosine,1,0.9837801551818848,0.0883635899424553,0.0
48,6,13393,65536,5065015296.0,256,0.0068293996952881,256,cosine,1,0.9837801551818848,0.0379328562319278,0.0
48,6,13393,131072,10130030592.0,256,0.0044529418470075,512,cosine,1,0.9837801551818848,0.0337408000975847,0.0
48,6,13393,262144,20260061184.0,256,0.0029034310448268,1024,cosine,1,0.9837801551818848,0.0319162479043006,0.0
48,6,13393,524288,40520122368.0,256,0.0018931106943895,2048,cosine,1,0.9837801551818848,0.0306157341599464,0.0
48,6,13393,1048576,81040244736.0,256,0.0012343561964722,4096,cosine,1,0.9837801551818848,0.0292488506436347,0.0
48,6,13393,2097152,162080489472.0,256,0.0008048315527902,8192,cosine,1,0.9837801551818848,0.0282219520211219,0.0
64,6,22977,1024,136976384.0,256,0.0061327525729992,4,cosine,1,0.988189766407013,0.9781723713874816,0.0
64,6,22977,2048,273952768.0,256,0.0061327525729992,8,cosine,1,0.988189766407013,0.9188196754455566,0.0
64,6,22977,4096,547905536.0,256,0.0061327525729992,16,cosine,1,0.988189766407013,0.3138899302482605,0.0
64,6,22977,8192,1095811072.0,256,0.0061327525729992,32,cosine,1,0.988189766407013,0.2159204429388046,0.0
64,6,22977,16384,2191622144.0,256,0.0061327525729992,64,cosine,1,0.988189766407013,0.1439892297983169,0.0
64,6,22977,32768,4383244288.0,256,0.0061327525729992,128,cosine,1,0.988189766407013,0.060505943596363,0.0
64,6,22977,65536,8766488576.0,256,0.0061327525729992,256,cosine,1,0.988189766407013,0.0351712817698717,0.0
64,6,22977,131072,17532977152.0,256,0.0039987102509892,512,cosine,1,0.988189766407013,0.0325359685719013,0.0
64,6,22977,262144,35065954304.0,256,0.0026072605214442,1024,cosine,1,0.988189766407013,0.0307533296197652,0.0
64,6,22977,524288,70131908608.0,256,0.0017,2048,cosine,1,0.988189766407013,0.0297152979671955,0.0
64,6,22977,1048576,140263817216.0,256,0.0011084431249697,4096,cosine,1,0.988189766407013,0.0283453019708395,0.0
64,6,22977,2097152,280527634432.0,256,0.0007227330360545,8192,cosine,1,0.988189766407013,0.0265419839322567,0.0
64,6,22977,4194304,561055268864.0,256,0.0004712402735313,16384,cosine,1,0.988189766407013,0.024918964356184,0.0
64,6,22977,8388608,1122110537728.0,256,0.0003072606125909,32768,cosine,1,0.988189766407013,0.0233977588266134,0.0
64,6,22977,16777216,2244221075456.0,256,0.0003,65536,cosine,1,0.988189766407013,0.0207276011258363,0.0
96,6,49825,1024,299833344.0,256,0.0052698385786458,4,cosine,1,0.9873335456848144,0.9714922404289246,0.0
96,6,49825,2048,599666688.0,256,0.0052698385786458,8,cosine,1,0.9873335456848144,0.7875541543960571,0.0
96,6,49825,4096,1199333376.0,256,0.0052698385786458,16,cosine,1,0.9873335456848144,0.3057121729850769,0.0
96,6,49825,8192,2398666752.0,256,0.0052698385786458,32,cosine,1,0.9873335456848144,0.2486617213487625,0.0
96,6,49825,16384,4797333504.0,256,0.0052698385786458,64,cosine,1,0.9873335456848144,0.1608151143789291,0.0
